customer_id,abm_amount_cad,abm_cash_amount_cad,abm_cash_count,abm_count,card_amount_cad,card_count,cheque_amount_cad,cheque_count,eft_amount_cad,eft_count,emt_amount_cad,emt_count,wire_amount_cad,wire_count
SYNCID0000013931,0.0,0.0,0.0,0.0,265.57,2.0,1214.61,1.0,26723.25,34.0,59584.049999999996,43.0,0.0,0.0
SYNCID0000013932,0.0,0.0,0.0,0.0,0.0,0.0,52422.33,24.0,33896.49999999999,10.0,0.0,0.0,0.0,0.0
SYNCID0000013933,0.0,0.0,0.0,0.0,102041.53,242.0,180638.57,50.0,114790.92,40.0,0.0,0.0,0.0,0.0
SYNCID0000013934,0.0,0.0,0.0,0.0,21640.86,56.0,3523.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013935,0.0,0.0,0.0,0.0,0.0,0.0,49339.89,27.0,11091.08,6.0,0.0,0.0,0.0,0.0
SYNCID0000013936,6450.08,5146.66,4.0,5.0,3615.0000000000005,30.0,0.0,0.0,110109.19,12.0,0.0,0.0,0.0,0.0
SYNCID0000013937,0.0,0.0,0.0,0.0,33870.24,150.0,0.0,0.0,39091.85,18.0,0.0,0.0,0.0,0.0
SYNCID0000013938,0.0,0.0,0.0,0.0,1807.11,17.0,567.12,2.0,29600.19,6.0,5618.459999999999,13.0,0.0,0.0
SYNCID0000013939,0.0,0.0,0.0,0.0,322497.24,829.0,4653.63,3.0,137738.69999999998,42.0,0.0,0.0,0.0,0.0
SYNCID0000013940,0.0,0.0,0.0,0.0,25121.75,70.0,30985.84,15.0,28672.449999999997,9.0,1468.2,2.0,0.0,0.0
SYNCID0000013941,0.0,0.0,0.0,0.0,0.0,0.0,200.13,1.0,10444.990000000002,9.0,4504.39,12.0,0.0,0.0
SYNCID0000013942,0.0,0.0,0.0,0.0,267.96,2.0,0.0,0.0,123419.10999999999,75.0,1059.56,4.0,0.0,0.0
SYNCID0000013943,0.0,0.0,0.0,0.0,0.0,0.0,8231.19,8.0,33766.560000000005,19.0,7704.5199999999995,8.0,0.0,0.0
SYNCID0000013944,0.0,0.0,0.0,0.0,0.0,0.0,22126.22,8.0,0.0,0.0,7072.83,6.0,0.0,0.0
SYNCID0000013945,0.0,0.0,0.0,0.0,43341.09,151.0,0.0,0.0,6579.04,3.0,0.0,0.0,0.0,0.0
SYNCID0000013946,0.0,0.0,0.0,0.0,20524.710000000003,102.0,15829.51,3.0,224197.35000000003,35.0,3296.3099999999995,7.0,0.0,0.0
SYNCID0000013947,0.0,0.0,0.0,0.0,0.0,0.0,2402.52,3.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013948,0.0,0.0,0.0,0.0,7537.419999999999,33.0,0.0,0.0,42378.65,25.0,3825.9,3.0,0.0,0.0
SYNCID0000013949,0.0,0.0,0.0,0.0,8534.67,48.0,10867.47,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013950,5441.46,5441.46,9.0,9.0,1300.9900000000002,3.0,8243.369999999999,6.0,7283029.699999999,292.0,1821.57,2.0,0.0,0.0
SYNCID0000013952,0.0,0.0,0.0,0.0,0.0,0.0,377245.25,16.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013953,0.0,0.0,0.0,0.0,111756.37,320.0,0.0,0.0,1877995.56,24.0,6964.1900000000005,9.0,0.0,0.0
SYNCID0000013954,0.0,0.0,0.0,0.0,34847.34,98.0,0.0,0.0,2355.12,3.0,5188.16,5.0,0.0,0.0
SYNCID0000013955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1233531.9500000002,246.0,0.0,0.0,0.0,0.0
SYNCID0000013956,0.0,0.0,0.0,0.0,0.0,0.0,1790027.86,36.0,74051.98,28.0,21252.899999999998,19.0,328644150.28999996,659.0
SYNCID0000013957,0.0,0.0,0.0,0.0,0.0,0.0,2272.77,3.0,3094.51,3.0,1796.47,4.0,171060.68,1.0
SYNCID0000013958,0.0,0.0,0.0,0.0,0.0,0.0,14281.580000000002,13.0,4418.15,1.0,0.0,0.0,0.0,0.0
SYNCID0000013959,0.0,0.0,0.0,0.0,75411.09,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198892.08,17.0,0.0,0.0,0.0,0.0
SYNCID0000013961,37641.01,5225.24,8.0,19.0,10671.210000000001,55.0,0.0,0.0,0.0,0.0,13170.56,32.0,0.0,0.0
SYNCID0000013962,65133.4,5032.65,11.0,25.0,68023.81,197.0,550695.0900000001,100.0,120458.39000000001,52.0,0.0,0.0,0.0,0.0
SYNCID0000013963,84.51,84.51,1.0,1.0,1096.3600000000001,4.0,0.0,0.0,0.0,0.0,88498.41,49.0,0.0,0.0
SYNCID0000013964,13134.420000000002,2323.72,6.0,8.0,18075.63,88.0,6827.099999999999,6.0,0.0,0.0,26218.68,24.0,0.0,0.0
SYNCID0000013965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118635.76,11.0,131.72,1.0,0.0,0.0
SYNCID0000013966,263.01,263.01,1.0,1.0,12842.509999999998,50.0,187690.21000000002,33.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013967,1067.67,1067.67,1.0,1.0,38265.95,64.0,5614.6900000000005,8.0,2780.34,4.0,2833.16,6.0,0.0,0.0
SYNCID0000013968,0.0,0.0,0.0,0.0,0.0,0.0,123634.72,33.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013969,0.0,0.0,0.0,0.0,67.17,2.0,0.0,0.0,34155.17,22.0,0.0,0.0,0.0,0.0
SYNCID0000013970,0.0,0.0,0.0,0.0,0.0,0.0,149.74,1.0,441432.3300000001,240.0,13152.76,13.0,0.0,0.0
SYNCID0000013971,1242.53,42.87,1.0,2.0,3693.8200000000006,17.0,0.0,0.0,81866.2,25.0,0.0,0.0,0.0,0.0
SYNCID0000013972,0.0,0.0,0.0,0.0,4453.54,9.0,0.0,0.0,16777.4,8.0,394.92,3.0,0.0,0.0
SYNCID0000013973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245732.73,75.0,3358.34,5.0,597821.5400000002,15.0
SYNCID0000013974,0.0,0.0,0.0,0.0,0.0,0.0,729.79,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4488.66,3.0,0.0,0.0,0.0,0.0
SYNCID0000013976,7252.5,3544.27,5.0,6.0,11477.12,63.0,1339.2,1.0,0.0,0.0,2083.09,9.0,0.0,0.0
SYNCID0000013977,0.0,0.0,0.0,0.0,885.3,6.0,0.0,0.0,86964.76,44.0,53449.69999999999,31.0,0.0,0.0
SYNCID0000013978,27167.239999999998,4315.34,6.0,9.0,1507.0700000000004,20.0,2448.5,6.0,4258.469999999999,5.0,108637.37000000001,87.0,0.0,0.0
SYNCID0000013979,0.0,0.0,0.0,0.0,10.66,1.0,80.3,1.0,25809.92,5.0,12709.84,8.0,0.0,0.0
SYNCID0000013980,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013981,0.0,0.0,0.0,0.0,4.25,1.0,559886.22,38.0,134577.12999999998,28.0,30787.48,37.0,0.0,0.0
SYNCID0000013982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3224.35,2.0,0.0,0.0
SYNCID0000013983,0.0,0.0,0.0,0.0,2562.8999999999996,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013984,0.0,0.0,0.0,0.0,0.0,0.0,12614.130000000001,10.0,4599704.93,688.0,130082.34,128.0,0.0,0.0
SYNCID0000013985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72368.34,27.0,9761.26,14.0,0.0,0.0
SYNCID0000013986,2683.36,2683.36,8.0,8.0,173.46,1.0,171.9,1.0,5372.32,7.0,2487.7200000000003,3.0,0.0,0.0
SYNCID0000013987,0.0,0.0,0.0,0.0,0.0,0.0,892462.1499999999,70.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000013988,0.0,0.0,0.0,0.0,0.0,0.0,34245.530000000006,6.0,157.99,1.0,79.47999999999999,2.0,0.0,0.0
SYNCID0000013989,749.97,749.97,1.0,1.0,10702.14,56.0,185994.96999999997,17.0,0.0,0.0,15004.49,7.0,0.0,0.0
SYNCID0000013990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54429.729999999996,49.0,0.0,0.0
SYNCID0000013991,59266.95,5100.15,9.0,14.0,16088.34,30.0,4264.04,7.0,27249.65,1.0,3585.91,5.0,0.0,0.0
SYNCID0000013992,0.0,0.0,0.0,0.0,11630.94,63.0,34919.3,12.0,137.48,1.0,0.0,0.0,0.0,0.0
SYNCID0000013993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20644.739999999998,13.0,0.0,0.0,0.0,0.0
SYNCID0000013994,0.0,0.0,0.0,0.0,0.0,0.0,13911.03,4.0,15730.94,6.0,0.0,0.0,27798.99,1.0
SYNCID0000013995,13633.6,0.0,0.0,4.0,7725.78,44.0,27111.91,3.0,4785737.79,683.0,0.0,0.0,0.0,0.0
SYNCID0000013996,0.0,0.0,0.0,0.0,34910.44999999999,77.0,32401.35,8.0,38811.549999999996,9.0,0.0,0.0,0.0,0.0
SYNCID0000013997,605.09,605.09,1.0,1.0,340.63,3.0,33513.85999999999,13.0,195223.54999999996,60.0,2295.9300000000003,2.0,0.0,0.0
SYNCID0000013998,0.0,0.0,0.0,0.0,7787.990000000001,43.0,0.0,0.0,996.62,4.0,0.0,0.0,0.0,0.0
SYNCID0000013999,0.0,0.0,0.0,0.0,0.0,0.0,2770.5699999999997,5.0,8644.43,7.0,0.0,0.0,0.0,0.0
SYNCID0000014000,0.0,0.0,0.0,0.0,0.0,0.0,7266.030000000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014001,0.0,0.0,0.0,0.0,6862.040000000001,44.0,5629.63,3.0,0.0,0.0,28920.159999999996,23.0,0.0,0.0
SYNCID0000014002,1144.05,1144.05,4.0,4.0,12241.94,34.0,0.0,0.0,20169.24,14.0,54096.85,83.0,0.0,0.0
SYNCID0000014003,0.0,0.0,0.0,0.0,0.0,0.0,39527.57,13.0,619242.1600000001,111.0,0.0,0.0,0.0,0.0
SYNCID0000014004,0.0,0.0,0.0,0.0,32365.99,86.0,0.0,0.0,15001.56,9.0,0.0,0.0,0.0,0.0
SYNCID0000014005,0.0,0.0,0.0,0.0,10561.25,71.0,53490.76,3.0,46022.02,11.0,2570.14,7.0,199566.75,1.0
SYNCID0000014007,0.0,0.0,0.0,0.0,376.16,1.0,0.0,0.0,0.0,0.0,5972.84,5.0,0.0,0.0
SYNCID0000014008,917.8300000000002,917.8300000000002,4.0,4.0,4411.05,6.0,46140.520000000004,15.0,169999.88,9.0,22269.469999999998,8.0,0.0,0.0
SYNCID0000014009,0.0,0.0,0.0,0.0,60912.92,194.0,13094.46,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014010,0.0,0.0,0.0,0.0,0.0,0.0,103.22,1.0,23324.24,1.0,144.52,1.0,0.0,0.0
SYNCID0000014011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8575.01,24.0,0.0,0.0
SYNCID0000014012,0.0,0.0,0.0,0.0,83.37,3.0,9603.91,3.0,62516.310000000005,2.0,0.0,0.0,0.0,0.0
SYNCID0000014013,0.0,0.0,0.0,0.0,8939.029999999999,46.0,5093.48,2.0,5345.29,1.0,2639.45,3.0,0.0,0.0
SYNCID0000014014,0.0,0.0,0.0,0.0,7211.0599999999995,11.0,64129.020000000004,29.0,918075.8200000001,264.0,16553.18,31.0,0.0,0.0
SYNCID0000014015,0.0,0.0,0.0,0.0,0.0,0.0,5204.59,8.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014016,16341.89,1835.27,2.0,5.0,9738.93,25.0,960.72,1.0,33747.88,9.0,0.0,0.0,0.0,0.0
SYNCID0000014017,214.33,214.33,1.0,1.0,28981.77,42.0,46812.24999999999,35.0,28701.46,6.0,8569.720000000001,8.0,0.0,0.0
SYNCID0000014018,0.0,0.0,0.0,0.0,395.16999999999996,3.0,48818.49,26.0,1102753.96,189.0,87624.36000000002,111.0,0.0,0.0
SYNCID0000014019,0.0,0.0,0.0,0.0,0.0,0.0,14281.409999999998,10.0,1215.9399999999998,2.0,0.0,0.0,0.0,0.0
SYNCID0000014020,11946.789999999999,522.02,2.0,8.0,21785.72,100.0,49053.369999999995,21.0,418158.60000000003,40.0,10030.550000000003,14.0,0.0,0.0
SYNCID0000014021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23207.559999999998,13.0,135376.0,4.0
SYNCID0000014022,0.0,0.0,0.0,0.0,753.0099999999999,9.0,1118.26,3.0,153112.06,19.0,6161.71,7.0,0.0,0.0
SYNCID0000014023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4987.08,2.0,0.0,0.0,0.0,0.0
SYNCID0000014024,0.0,0.0,0.0,0.0,0.0,0.0,110188.63000000002,14.0,29189.240000000005,23.0,0.0,0.0,25695.54,1.0
SYNCID0000014025,0.0,0.0,0.0,0.0,23253.349999999995,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014026,0.0,0.0,0.0,0.0,0.0,0.0,79592.56999999999,54.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014027,0.0,0.0,0.0,0.0,470.14,4.0,25793.149999999998,10.0,95769.82,25.0,0.0,0.0,0.0,0.0
SYNCID0000014028,0.0,0.0,0.0,0.0,0.0,0.0,803825.3899999999,47.0,489618.50000000006,129.0,0.0,0.0,0.0,0.0
SYNCID0000014029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77312.21,23.0,6735.240000000001,13.0,0.0,0.0
SYNCID0000014030,0.0,0.0,0.0,0.0,0.0,0.0,560.83,1.0,4988.46,6.0,361.65,1.0,0.0,0.0
SYNCID0000014031,0.0,0.0,0.0,0.0,0.0,0.0,458328.41,11.0,0.0,0.0,23777.32,33.0,0.0,0.0
SYNCID0000014032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16490.059999999998,7.0,0.0,0.0,0.0,0.0
SYNCID0000014033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40306.83000000001,70.0,0.0,0.0
SYNCID0000014034,0.0,0.0,0.0,0.0,61838.259999999995,223.0,55234.46000000001,7.0,2832.33,6.0,7939.7,8.0,0.0,0.0
SYNCID0000014035,0.0,0.0,0.0,0.0,0.0,0.0,59.99,1.0,32925.200000000004,10.0,0.0,0.0,0.0,0.0
SYNCID0000014036,2822.26,2822.26,2.0,2.0,36664.649999999994,120.0,91744.47,18.0,333.96,3.0,5515.69,9.0,0.0,0.0
SYNCID0000014037,0.0,0.0,0.0,0.0,0.0,0.0,90377.36,16.0,0.0,0.0,12454.89,4.0,0.0,0.0
SYNCID0000014038,0.0,0.0,0.0,0.0,0.0,0.0,94865.78,11.0,699978.08,92.0,35592.09,30.0,0.0,0.0
SYNCID0000014039,0.0,0.0,0.0,0.0,1510.88,15.0,79403.22,7.0,18498.960000000003,14.0,2610.79,3.0,0.0,0.0
SYNCID0000014040,0.0,0.0,0.0,0.0,0.0,0.0,137972.63999999998,15.0,5662.01,4.0,9935.99,8.0,0.0,0.0
SYNCID0000014041,0.0,0.0,0.0,0.0,207912.78,471.0,53999.66,25.0,399930.76999999996,59.0,518.98,3.0,0.0,0.0
SYNCID0000014042,0.0,0.0,0.0,0.0,0.0,0.0,2708.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014043,0.0,0.0,0.0,0.0,0.0,0.0,3695.56,4.0,49444.829999999994,10.0,0.0,0.0,34839.53,2.0
SYNCID0000014044,0.0,0.0,0.0,0.0,173725.29,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014045,0.0,0.0,0.0,0.0,11136.159999999998,34.0,0.0,0.0,0.0,0.0,21698.45,30.0,0.0,0.0
SYNCID0000014046,1577.42,1577.42,2.0,2.0,23138.58,77.0,0.0,0.0,0.0,0.0,5072.75,4.0,0.0,0.0
SYNCID0000014047,0.0,0.0,0.0,0.0,5637.77,37.0,650.79,1.0,1096.46,3.0,4352.16,4.0,0.0,0.0
SYNCID0000014048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85742.15999999997,13.0,0.0,0.0,0.0,0.0
SYNCID0000014049,0.0,0.0,0.0,0.0,176.85000000000002,4.0,0.0,0.0,4982.92,4.0,23952.64,32.0,0.0,0.0
SYNCID0000014050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.69,1.0,13875.5,25.0,0.0,0.0
SYNCID0000014051,0.0,0.0,0.0,0.0,0.0,0.0,40114.32,5.0,3248.1,1.0,2617.38,4.0,0.0,0.0
SYNCID0000014052,26427.69,2009.96,5.0,7.0,1723.41,5.0,86644.67,23.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014053,0.0,0.0,0.0,0.0,0.0,0.0,18102.72,10.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014054,0.0,0.0,0.0,0.0,3427.7899999999995,9.0,0.0,0.0,6118.85,4.0,14819.19,6.0,0.0,0.0
SYNCID0000014055,0.0,0.0,0.0,0.0,0.0,0.0,12559.749999999998,11.0,505252.93000000005,25.0,40964.630000000005,28.0,0.0,0.0
SYNCID0000014056,0.0,0.0,0.0,0.0,0.0,0.0,1148.0700000000002,2.0,0.0,0.0,1962.22,2.0,0.0,0.0
SYNCID0000014057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157383.06000000003,34.0,0.0,0.0,0.0,0.0
SYNCID0000014059,0.0,0.0,0.0,0.0,53239.96,208.0,0.0,0.0,56196.97,10.0,0.0,0.0,0.0,0.0
SYNCID0000014060,0.0,0.0,0.0,0.0,33525.42999999999,95.0,26225.800000000003,6.0,4390.62,2.0,2745.42,5.0,0.0,0.0
SYNCID0000014061,0.0,0.0,0.0,0.0,787.59,3.0,24298.93,5.0,852000.71,105.0,428.8,3.0,0.0,0.0
SYNCID0000014063,0.0,0.0,0.0,0.0,1222.13,15.0,0.0,0.0,3774.16,2.0,11252.25,6.0,39059.22,1.0
SYNCID0000014064,0.0,0.0,0.0,0.0,0.0,0.0,274474.94999999995,52.0,128162.34,12.0,8662.49,8.0,0.0,0.0
SYNCID0000014066,0.0,0.0,0.0,0.0,0.0,0.0,12219.960000000001,6.0,14349.07,4.0,0.0,0.0,0.0,0.0
SYNCID0000014067,0.0,0.0,0.0,0.0,106080.68000000001,286.0,6270.55,1.0,29195.07,6.0,1045.14,1.0,0.0,0.0
SYNCID0000014068,0.0,0.0,0.0,0.0,14923.07,17.0,473.62,1.0,82770.36000000002,27.0,1404.23,1.0,0.0,0.0
SYNCID0000014069,835.92,0.0,0.0,1.0,49569.27,158.0,0.0,0.0,15569.89,12.0,18241.37,9.0,0.0,0.0
SYNCID0000014071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3374.6199999999994,10.0,0.0,0.0,0.0,0.0
SYNCID0000014072,0.0,0.0,0.0,0.0,0.0,0.0,323228.13999999996,57.0,160.36,1.0,11263.67,11.0,0.0,0.0
SYNCID0000014074,0.0,0.0,0.0,0.0,25185.52,93.0,0.0,0.0,0.0,0.0,54954.31,54.0,0.0,0.0
SYNCID0000014075,0.0,0.0,0.0,0.0,2202.0800000000004,17.0,0.0,0.0,16068.859999999999,16.0,21283.76,34.0,0.0,0.0
SYNCID0000014076,0.0,0.0,0.0,0.0,81.7,1.0,5756.049999999999,7.0,38199.9,1.0,0.0,0.0,0.0,0.0
SYNCID0000014077,5747.51,741.6,1.0,2.0,31582.66,165.0,32692.48,5.0,165287.45,70.0,8065.93,15.0,0.0,0.0
SYNCID0000014078,0.0,0.0,0.0,0.0,2036.3300000000002,24.0,43847.049999999996,11.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014079,0.0,0.0,0.0,0.0,0.0,0.0,36906.76,5.0,166838.43,16.0,0.0,0.0,0.0,0.0
SYNCID0000014080,0.0,0.0,0.0,0.0,0.0,0.0,290.96,1.0,2490.3199999999997,3.0,5422.65,12.0,30298.74,1.0
SYNCID0000014081,1055.1,1055.1,1.0,1.0,1190.4299999999998,7.0,35180.10999999999,4.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014082,0.0,0.0,0.0,0.0,0.0,0.0,605355.75,64.0,48450.350000000006,5.0,12847.01,18.0,0.0,0.0
SYNCID0000014083,0.0,0.0,0.0,0.0,379.57,4.0,81903.42,21.0,1031.6299999999999,3.0,0.0,0.0,0.0,0.0
SYNCID0000014084,0.0,0.0,0.0,0.0,5094.1799999999985,23.0,34538.76,7.0,24603.96,16.0,0.0,0.0,0.0,0.0
SYNCID0000014085,487.37,487.37,1.0,1.0,50978.83,201.0,0.0,0.0,92153.79000000001,21.0,1719.1,1.0,0.0,0.0
SYNCID0000014086,0.0,0.0,0.0,0.0,3337.6600000000003,21.0,0.0,0.0,858.95,1.0,0.0,0.0,0.0,0.0
SYNCID0000014087,532.53,532.53,1.0,1.0,6186.2300000000005,42.0,2633.0,2.0,91406.65999999999,47.0,12745.51,15.0,0.0,0.0
SYNCID0000014088,310.54,310.54,1.0,1.0,4043.51,27.0,1738.21,6.0,76.92,1.0,11481.29,2.0,0.0,0.0
SYNCID0000014089,0.0,0.0,0.0,0.0,9326.01,10.0,23745.51,14.0,0.0,0.0,106.28,1.0,0.0,0.0
SYNCID0000014090,1076.32,1076.32,1.0,1.0,23484.7,77.0,222523.05,49.0,4430388.58,1029.0,0.0,0.0,0.0,0.0
SYNCID0000014091,17617.550000000003,1036.9,1.0,2.0,5893.7,21.0,52660.83,5.0,2000.86,2.0,10856.64,34.0,0.0,0.0
SYNCID0000014092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725781.5299999999,373.0,0.0,0.0,0.0,0.0
SYNCID0000014093,0.0,0.0,0.0,0.0,45483.40999999999,133.0,611.51,1.0,16204.93,9.0,11374.890000000001,13.0,0.0,0.0
SYNCID0000014094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40465.149999999994,8.0,0.0,0.0,0.0,0.0
SYNCID0000014095,0.0,0.0,0.0,0.0,4537.31,38.0,572.75,1.0,60789.65,6.0,4936.0,7.0,0.0,0.0
SYNCID0000014096,0.0,0.0,0.0,0.0,0.0,0.0,347.46,1.0,332.68,1.0,0.0,0.0,0.0,0.0
SYNCID0000014097,0.0,0.0,0.0,0.0,0.0,0.0,442808.45,137.0,21675.51,10.0,2514.83,3.0,0.0,0.0
SYNCID0000014098,0.0,0.0,0.0,0.0,0.0,0.0,28.98,1.0,54608.810000000005,21.0,0.0,0.0,611385.01,1.0
SYNCID0000014099,0.0,0.0,0.0,0.0,0.0,0.0,63569.91000000001,14.0,17377.550000000003,9.0,0.0,0.0,0.0,0.0
SYNCID0000014100,0.0,0.0,0.0,0.0,5899.31,25.0,0.0,0.0,7157.83,5.0,4293.08,10.0,0.0,0.0
SYNCID0000014101,0.0,0.0,0.0,0.0,0.0,0.0,10421.75,9.0,9314.41,5.0,0.0,0.0,0.0,0.0
SYNCID0000014103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8426.009999999998,11.0,0.0,0.0
SYNCID0000014104,0.0,0.0,0.0,0.0,8411.67,9.0,2999.1000000000004,2.0,653381.6400000001,132.0,49202.53999999999,41.0,0.0,0.0
SYNCID0000014106,0.0,0.0,0.0,0.0,66681.95,173.0,810.42,1.0,39221.34,12.0,13115.76,13.0,0.0,0.0
SYNCID0000014107,0.0,0.0,0.0,0.0,0.0,0.0,1034.99,1.0,8219.43,8.0,19717.449999999997,19.0,0.0,0.0
SYNCID0000014108,0.0,0.0,0.0,0.0,4487.15,23.0,0.0,0.0,0.0,0.0,5026.179999999999,11.0,0.0,0.0
SYNCID0000014109,0.0,0.0,0.0,0.0,0.0,0.0,99952.85,14.0,7468.29,2.0,0.0,0.0,0.0,0.0
SYNCID0000014110,0.0,0.0,0.0,0.0,61078.89,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014111,1491.71,1491.71,4.0,4.0,8465.319999999998,3.0,858470.8700000001,77.0,3699044.7100000004,23.0,14369.280000000002,19.0,0.0,0.0
SYNCID0000014112,0.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014113,0.0,0.0,0.0,0.0,0.0,0.0,16266.39,1.0,4086863.28,12.0,2431.44,2.0,0.0,0.0
SYNCID0000014114,0.0,0.0,0.0,0.0,2701.5200000000004,7.0,13262.66,2.0,95792.24,9.0,42408.16,38.0,0.0,0.0
SYNCID0000014115,0.0,0.0,0.0,0.0,142.18,2.0,16130.55,8.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014116,9351.61,4338.92,9.0,13.0,19114.980000000003,53.0,387187.16,117.0,5803.88,8.0,147048.34,196.0,0.0,0.0
SYNCID0000014117,0.0,0.0,0.0,0.0,24491.940000000006,71.0,379.03,1.0,444.19,2.0,0.0,0.0,0.0,0.0
SYNCID0000014118,0.0,0.0,0.0,0.0,49.81,1.0,3854.6499999999996,5.0,0.0,0.0,489.53,1.0,0.0,0.0
SYNCID0000014119,0.0,0.0,0.0,0.0,0.0,0.0,2958499.9299999997,166.0,42287.35,12.0,0.0,0.0,0.0,0.0
SYNCID0000014120,1497.18,0.0,0.0,1.0,23258.46,58.0,12616.57,6.0,9624.19,17.0,20500.590000000004,15.0,0.0,0.0
SYNCID0000014121,0.0,0.0,0.0,0.0,221.11,6.0,3822.0099999999998,2.0,169891.21,36.0,0.0,0.0,0.0,0.0
SYNCID0000014122,2888.35,0.0,0.0,1.0,1199.74,2.0,433.56,2.0,138807.46999999997,86.0,0.0,0.0,0.0,0.0
SYNCID0000014123,285.68,285.68,1.0,1.0,2104.46,5.0,0.0,0.0,0.0,0.0,14746.27,23.0,0.0,0.0
SYNCID0000014124,0.0,0.0,0.0,0.0,553.2,5.0,0.0,0.0,19355.54,4.0,0.0,0.0,0.0,0.0
SYNCID0000014125,0.0,0.0,0.0,0.0,19952.33,94.0,0.0,0.0,271114.69000000006,127.0,2736.36,5.0,0.0,0.0
SYNCID0000014127,0.0,0.0,0.0,0.0,5826.2,9.0,399692.17999999993,28.0,634.29,3.0,6292.1500000000015,23.0,0.0,0.0
SYNCID0000014128,12208.1,1504.62,2.0,3.0,34.34,2.0,0.0,0.0,8861.16,5.0,892.11,2.0,0.0,0.0
SYNCID0000014129,0.0,0.0,0.0,0.0,0.0,0.0,74171.01999999999,31.0,37491.68,6.0,0.0,0.0,0.0,0.0
SYNCID0000014130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174597.59000000003,12.0,5642.57,10.0,0.0,0.0
SYNCID0000014131,0.0,0.0,0.0,0.0,218.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000014132,0.0,0.0,0.0,0.0,6245.62,20.0,860957.0900000001,18.0,126847.76999999999,16.0,2052.34,4.0,0.0,0.0
SYNCID0000014133,0.0,0.0,0.0,0.0,8066.839999999998,28.0,13320.7,3.0,1899.72,9.0,0.0,0.0,0.0,0.0
SYNCID0000014134,0.0,0.0,0.0,0.0,23444.070000000003,90.0,2430.13,2.0,6421.18,5.0,0.0,0.0,0.0,0.0
