customer_id,abm_credit_amount,abm_credit_count,abm_debit_amount,abm_debit_count,card_credit_amount,card_credit_count,card_debit_amount,card_debit_count,cheque_credit_amount,cheque_credit_count,cheque_debit_amount,cheque_debit_count,eft_credit_amount,eft_credit_count,eft_debit_amount,eft_debit_count,emt_credit_amount,emt_credit_count,emt_debit_amount,emt_debit_count,wire_credit_amount,wire_credit_count,wire_debit_amount,wire_debit_count
SYNCID0000016769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.72,1.0,4318.39,1.0,63367.719999999994,73.0,60154.81000000001,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016770,985.3,3.0,0.0,0.0,0.0,0.0,2880.61,15.0,1710.26,1.0,0.0,0.0,0.0,0.0,30.52,1.0,1566.7900000000002,2.0,9451.210000000001,12.0,0.0,0.0,0.0,0.0
SYNCID0000016771,0.0,0.0,0.0,0.0,0.0,0.0,1980.9799999999998,15.0,192164.41999999998,33.0,113879.06000000001,33.0,49758.92,1.0,7.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7089.76,6.0,1294.14,2.0,164991.47999999998,35.0,82338.56999999999,23.0,533.98,1.0,4643.71,1.0,0.0,0.0,0.0,0.0
SYNCID0000016773,1101.68,2.0,0.0,0.0,4659.31,2.0,15996.039999999997,20.0,940.75,1.0,28872.05,13.0,83803.98,9.0,45329.35000000002,18.0,1699.88,6.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016774,0.0,0.0,0.0,0.0,4908.8099999999995,2.0,29278.579999999998,87.0,0.0,0.0,0.0,0.0,0.0,0.0,297.43,1.0,4333.59,3.0,5501.74,6.0,10764.19,1.0,0.0,0.0
SYNCID0000016775,0.0,0.0,0.0,0.0,0.0,0.0,20753.010000000002,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3298.3900000000003,2.0,712.5,2.0,0.0,0.0,0.0,0.0
SYNCID0000016776,3989.0,2.0,5141.360000000001,5.0,0.0,0.0,6375.41,28.0,0.0,0.0,2536.85,1.0,10870.86,18.0,8481.74,7.0,0.0,0.0,2442.8300000000004,2.0,0.0,0.0,0.0,0.0
SYNCID0000016777,0.0,0.0,0.0,0.0,909.96,1.0,6337.999999999998,39.0,0.0,0.0,0.0,0.0,214.01,2.0,220.42,1.0,3915.36,6.0,24504.52,15.0,0.0,0.0,0.0,0.0
SYNCID0000016779,0.0,0.0,0.0,0.0,0.0,0.0,2555.2000000000007,13.0,30875.139999999996,5.0,16243.2,5.0,44085.32,14.0,12029.900000000001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016780,0.0,0.0,0.0,0.0,382.53,2.0,18732.060000000005,59.0,17192.43,6.0,6726.83,4.0,12290.980000000001,7.0,4115.76,6.0,0.0,0.0,98.94,1.0,0.0,0.0,0.0,0.0
SYNCID0000016781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3139.95,1.0,0.0,0.0,0.0,0.0,308634.78,2.0
SYNCID0000016782,16550.38,5.0,1873.04,10.0,0.0,0.0,11.93,1.0,4527.28,3.0,12066.69,6.0,399.29999999999995,2.0,1673.35,4.0,5450.949999999999,10.0,3370.45,5.0,0.0,0.0,0.0,0.0
SYNCID0000016783,1543.05,1.0,2640.6299999999997,3.0,0.0,0.0,23244.82,87.0,0.0,0.0,0.0,0.0,490.25,4.0,4360.099999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016784,0.0,0.0,0.0,0.0,0.0,0.0,4523.150000000001,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82958.41,2.0
SYNCID0000016785,1219.72,2.0,0.0,0.0,0.0,0.0,1429.3799999999999,12.0,2091.56,2.0,11928.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297076.62,104.0,191058.7,79.0,1457.44,3.0,0.0,0.0,16758.39,8.0,14364.62,5.0,0.0,0.0,0.0,0.0
SYNCID0000016787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4611.349999999999,2.0,168.27,1.0,5212.73,2.0,2199.48,4.0,250.32,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22625.809999999998,3.0,296840.73000000004,5.0,4846.83,2.0,2496.12,3.0,0.0,0.0,0.0,0.0
SYNCID0000016789,0.0,0.0,1083.14,1.0,0.0,0.0,2.36,1.0,43167.09,8.0,41276.030000000006,5.0,104202.62,32.0,35202.17,18.0,438.44,1.0,6518.58,4.0,0.0,0.0,0.0,0.0
SYNCID0000016790,21863.14,6.0,2140.21,2.0,140.72,1.0,5438.920000000001,37.0,337.64,1.0,1520.23,2.0,871.5500000000001,5.0,841.9,1.0,20570.230000000003,13.0,55377.439999999995,52.0,0.0,0.0,0.0,0.0
SYNCID0000016791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.67,1.0,0.0,0.0,95314.18000000001,10.0,4982.55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4361.98,7.0,94493.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71432.56,20.0,338423.00999999995,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016794,0.0,0.0,0.0,0.0,2160.91,6.0,60312.35,239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016795,0.0,0.0,0.0,0.0,5963.34,2.0,5544.18,42.0,4119.84,5.0,4561.410000000001,7.0,217.69,1.0,0.0,0.0,8156.72,17.0,39761.85999999999,28.0,0.0,0.0,0.0,0.0
SYNCID0000016796,20004.9,4.0,2033.9599999999998,4.0,0.0,0.0,25544.6,110.0,18339.97,5.0,498.22,1.0,3746.65,3.0,3689.83,4.0,0.0,0.0,0.0,0.0,20238.710000000003,2.0,16186.89,3.0
SYNCID0000016797,0.0,0.0,0.0,0.0,460.68,1.0,7213.09,30.0,0.0,0.0,0.0,0.0,197752.39999999997,148.0,396626.6500000001,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016798,623.11,1.0,0.0,0.0,323.15,1.0,15300.8,43.0,169188.57,19.0,35669.78,24.0,0.0,0.0,0.0,0.0,50490.42,43.0,79988.82,35.0,0.0,0.0,0.0,0.0
SYNCID0000016799,0.0,0.0,0.0,0.0,17815.81,3.0,13656.31,94.0,32169.06,3.0,534959.0499999999,10.0,15989.029999999999,6.0,320137.61,18.0,0.0,0.0,131.6,1.0,0.0,0.0,0.0,0.0
SYNCID0000016800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7387.21,3.0,51220.549999999996,23.0,283.62,1.0,14782.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016801,0.0,0.0,0.0,0.0,0.0,0.0,9445.6,47.0,18918.39,10.0,9135.98,10.0,7912.18,7.0,27427.88,7.0,3994.79,4.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016802,0.0,0.0,0.0,0.0,29.16,1.0,16471.54,60.0,151799.55,14.0,23983.14,8.0,37727.45,3.0,5273.26,6.0,3241.35,1.0,9592.349999999999,7.0,0.0,0.0,0.0,0.0
SYNCID0000016803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753.01,1.0,3634.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016804,1296.96,1.0,0.0,0.0,0.0,0.0,2469.7999999999997,6.0,0.0,0.0,2281.97,1.0,53753.38,9.0,1797.16,2.0,0.0,0.0,141.98,1.0,0.0,0.0,0.0,0.0
SYNCID0000016805,0.0,0.0,4883.15,1.0,2834.08,1.0,4894.449999999999,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.64,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016807,0.0,0.0,0.0,0.0,0.0,0.0,9.34,1.0,0.0,0.0,1054.41,1.0,460.7,1.0,8.290000000000001,2.0,110.04,1.0,8172.25,12.0,0.0,0.0,0.0,0.0
SYNCID0000016808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2165.28,1.0,1893.39,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016809,0.0,0.0,0.0,0.0,0.0,0.0,3.25,1.0,3687.42,1.0,6494.39,1.0,16738.85,7.0,2897.18,4.0,1205.0300000000002,2.0,1938.8,1.0,0.0,0.0,0.0,0.0
SYNCID0000016810,0.0,0.0,0.0,0.0,2330.09,6.0,65745.76999999999,167.0,0.0,0.0,0.0,0.0,138997.55,33.0,77532.45,42.0,175.44,2.0,7391.429999999999,2.0,0.0,0.0,0.0,0.0
SYNCID0000016811,11840.880000000001,7.0,12485.48,21.0,0.0,0.0,1984.21,1.0,0.0,0.0,0.0,0.0,3097.02,5.0,18144.24,9.0,47628.19,42.0,21565.52,18.0,0.0,0.0,0.0,0.0
SYNCID0000016812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4436.42,2.0,153740.31,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.83,1.0,16850.22,4.0,620077.79,237.0,655183.93,104.0,1036.77,3.0,1700.82,5.0,0.0,0.0,0.0,0.0
SYNCID0000016814,0.0,0.0,0.0,0.0,0.0,0.0,735.5899999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.66,1.0,7446.21,5.0,0.0,0.0,0.0,0.0
SYNCID0000016815,0.0,0.0,1056.6,2.0,0.0,0.0,1127.18,7.0,8661.630000000001,5.0,12413.119999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.3799999999999,2.0,0.0,0.0,0.0,0.0
SYNCID0000016816,0.0,0.0,0.0,0.0,2737.37,1.0,13844.49,42.0,17011.76,15.0,4876.79,4.0,22634.43,16.0,43315.54,22.0,12915.309999999998,12.0,88734.38000000002,85.0,0.0,0.0,0.0,0.0
SYNCID0000016817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18583.51,4.0,972380.87,3.0,657.07,2.0,2068.94,1.0,151.84,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016818,0.0,0.0,0.0,0.0,59407.31,10.0,30034.36,188.0,0.0,0.0,0.0,0.0,22426.879999999997,4.0,22616.510000000002,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.96,1.0,1028.71,3.0,17692.47,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016820,0.0,0.0,0.0,0.0,0.0,0.0,437.49,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6975.49,2.0,15546.65,8.0,2828.0899999999997,6.0,13941.44,15.0,0.0,0.0,0.0,0.0
SYNCID0000016822,1535.17,1.0,1292.02,3.0,0.0,0.0,13363.899999999998,15.0,0.0,0.0,0.0,0.0,3619.33,3.0,5.29,1.0,8108.83,10.0,17727.02,11.0,0.0,0.0,0.0,0.0
SYNCID0000016823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17644.21,2.0,3086.51,4.0,2006.1100000000001,2.0,0.0,0.0,0.0,0.0
SYNCID0000016824,0.0,0.0,0.0,0.0,2656.0299999999997,2.0,10593.750000000002,47.0,106956.79,3.0,5832.5599999999995,4.0,7446.170000000001,9.0,47122.240000000005,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016825,0.0,0.0,0.0,0.0,0.0,0.0,7547.679999999999,51.0,293696.70999999996,12.0,1222531.5300000003,63.0,5611.620000000001,5.0,94155.29,7.0,671.5600000000001,5.0,8110.03,6.0,0.0,0.0,0.0,0.0
SYNCID0000016826,0.0,0.0,0.0,0.0,0.0,0.0,59.99,1.0,32.28,1.0,566.68,2.0,0.0,0.0,0.0,0.0,315.28,1.0,3762.35,5.0,0.0,0.0,0.0,0.0
SYNCID0000016827,0.0,0.0,0.0,0.0,874.8,3.0,52095.380000000005,134.0,56461.19,1.0,2650.3599999999997,2.0,26900.449999999997,4.0,3694.52,5.0,0.0,0.0,547.23,1.0,0.0,0.0,0.0,0.0
SYNCID0000016828,0.0,0.0,0.0,0.0,49297.920000000006,10.0,53197.14,238.0,149258.5,2.0,3525.52,1.0,51.63,1.0,146.89,2.0,20648.08,8.0,61328.380000000005,22.0,0.0,0.0,0.0,0.0
SYNCID0000016829,721.77,1.0,0.0,0.0,0.0,0.0,4610.47,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.44,1.0,27100.100000000002,8.0,351.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016831,2780.69,1.0,0.0,0.0,0.0,0.0,97.19,1.0,0.0,0.0,4658.58,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016832,0.0,0.0,0.0,0.0,7744.5,3.0,25912.96,134.0,0.0,0.0,0.0,0.0,57166.37,20.0,9019.800000000001,9.0,0.0,0.0,416.39,1.0,0.0,0.0,0.0,0.0
SYNCID0000016833,0.0,0.0,0.0,0.0,621.09,1.0,1319.53,8.0,157592.39,30.0,141664.66,49.0,6345.3099999999995,9.0,960.85,5.0,1595.37,2.0,1461.03,1.0,0.0,0.0,0.0,0.0
SYNCID0000016834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2273.13,3.0,0.0,0.0,14307.830000000002,3.0,11.12,1.0,0.0,0.0,132.31,1.0,0.0,0.0,0.0,0.0
SYNCID0000016837,533.37,1.0,214.32,1.0,0.0,0.0,26.58,2.0,286772.25,48.0,440472.8,59.0,0.0,0.0,0.0,0.0,273.44000000000005,3.0,6536.32,3.0,0.0,0.0,0.0,0.0
SYNCID0000016838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1244.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.35,1.0,257.46,1.0,43490.35999999999,26.0,38296.61,11.0,21843.950000000004,52.0,13153.189999999999,16.0,0.0,0.0,330.45,1.0
SYNCID0000016840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.44,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016841,1184.11,1.0,1026.43,1.0,0.0,0.0,2828.83,27.0,0.0,0.0,2502.17,1.0,341027.9,190.0,391876.65,77.0,0.0,0.0,3233.63,1.0,0.0,0.0,0.0,0.0
SYNCID0000016843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29150.949999999997,18.0,26181.57,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1365.57,1.0,3194.15,1.0,58577.729999999996,12.0,19148.04,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016845,0.0,0.0,0.0,0.0,3058.7099999999996,4.0,41523.98,97.0,597916.6400000001,67.0,220763.15999999997,58.0,48501.26,5.0,21771.31,1.0,0.0,0.0,181.76,1.0,0.0,0.0,0.0,0.0
SYNCID0000016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,997.3500000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016847,0.0,0.0,0.0,0.0,0.0,0.0,242.09,4.0,2221.71,3.0,0.0,0.0,1945.62,2.0,6629.73,10.0,8052.380000000001,3.0,19094.67,10.0,0.0,0.0,0.0,0.0
SYNCID0000016848,0.0,0.0,44.29,1.0,28.92,1.0,4658.72,27.0,3142.2,3.0,10718.47,8.0,3038.63,2.0,185425.81999999998,8.0,3216.17,2.0,2278.99,2.0,0.0,0.0,0.0,0.0
SYNCID0000016849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10027.43,2.0,0.0,0.0,85878.28,4.0,2261.66,2.0,1554.99,1.0,4200.110000000001,8.0,0.0,0.0,0.0,0.0
SYNCID0000016850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.6,1.0,0.0,0.0,0.0,0.0
SYNCID0000016851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4164.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016852,0.0,0.0,0.0,0.0,1760.52,3.0,28915.07,120.0,0.0,0.0,0.0,0.0,155034.22999999998,14.0,12098.759999999998,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016853,13603.470000000001,2.0,0.0,0.0,17.33,1.0,1281.79,12.0,1539.61,3.0,4481.26,2.0,262674.33999999997,86.0,112921.88000000002,53.0,3333.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016854,0.0,0.0,0.0,0.0,7500.96,3.0,24851.340000000004,123.0,8332.380000000001,3.0,2292.26,1.0,98940.54000000004,22.0,133348.94,39.0,0.0,0.0,6389.0199999999995,2.0,0.0,0.0,0.0,0.0
SYNCID0000016855,174.62,2.0,0.0,0.0,2576.96,5.0,17189.98,92.0,14518.1,12.0,27417.34,15.0,26.39,1.0,9196.369999999999,5.0,213.21,1.0,1997.59,3.0,0.0,0.0,0.0,0.0
SYNCID0000016856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.6600000000001,2.0,148.09,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016857,0.0,0.0,0.0,0.0,0.0,0.0,3907.39,32.0,0.0,0.0,0.0,0.0,423127.41,5.0,3469.87,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4813.43,10.0,19870.47,15.0,1413.5899999999997,4.0,5716.419999999999,4.0,25940.38,27.0,55323.73999999999,41.0,0.0,0.0,0.0,0.0
SYNCID0000016859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.5,1.0,0.0,0.0,196635.95,24.0,66138.53,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016860,9417.24,2.0,844.7,6.0,1396.39,1.0,34649.03,118.0,0.0,0.0,0.0,0.0,30435.960000000003,8.0,522340.54000000004,16.0,0.0,0.0,177.84,1.0,28659.12,6.0,347350.60000000003,12.0
SYNCID0000016861,0.0,0.0,0.0,0.0,0.0,0.0,3902.19,23.0,0.0,0.0,0.0,0.0,0.0,0.0,588.73,1.0,1343.04,1.0,11646.39,8.0,0.0,0.0,0.0,0.0
SYNCID0000016862,0.0,0.0,0.0,0.0,1458.17,3.0,7232.630000000001,81.0,0.0,0.0,0.0,0.0,70327.81,48.0,22282.129999999997,13.0,2345.81,2.0,1837.88,2.0,0.0,0.0,0.0,0.0
SYNCID0000016863,0.0,0.0,0.0,0.0,14652.55,1.0,7197.08,51.0,0.0,0.0,0.0,0.0,15848.42,6.0,68492.92,11.0,1704.44,3.0,2064.6800000000003,2.0,0.0,0.0,0.0,0.0
SYNCID0000016864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3459.41,4.0,9854.81,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.72,1.0,300588.16000000003,43.0,626792.46,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016866,9554.96,2.0,1255.75,3.0,148867.12,6.0,33494.47,160.0,9819.59,10.0,12597.090000000002,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8611.73,8.0,38958.78,10.0,1025.94,1.0,37775.91,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016868,0.0,0.0,0.0,0.0,4176.6,2.0,18729.14,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3296.73,9.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016870,0.0,0.0,0.0,0.0,67.44,1.0,156756.39,40.0,0.0,0.0,1113.01,1.0,0.0,0.0,3536.9900000000002,5.0,6087.68,24.0,1832.1799999999998,8.0,0.0,0.0,0.0,0.0
SYNCID0000016871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2142771.3800000004,10.0,86705.29,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.84,1.0,39424.520000000004,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016874,0.0,0.0,0.0,0.0,0.0,0.0,116.38,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7588.59,11.0,18038.79,26.0,0.0,0.0,0.0,0.0
SYNCID0000016875,0.0,0.0,0.0,0.0,3709.76,2.0,920.9799999999999,9.0,1357.1,4.0,17505.059999999998,7.0,105774.34000000001,27.0,134674.78,68.0,1278.33,6.0,6324.6,4.0,0.0,0.0,0.0,0.0
SYNCID0000016877,0.0,0.0,0.0,0.0,34622.19,10.0,74008.33,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43673.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016879,0.0,0.0,0.0,0.0,11095.539999999999,4.0,14035.21,103.0,24737.26,13.0,42459.83,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016880,0.0,0.0,0.0,0.0,0.0,0.0,2064.74,7.0,0.0,0.0,0.0,0.0,10144.41,3.0,7013.88,8.0,182.53,1.0,121.47,1.0,46745.75,4.0,16544.04,3.0
SYNCID0000016881,0.0,0.0,0.0,0.0,0.0,0.0,14383.52,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.59,2.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016882,83284.72,5.0,1845.6499999999999,4.0,0.0,0.0,5043.45,25.0,65283.689999999995,9.0,12126.199999999999,11.0,510.28,1.0,0.0,0.0,0.0,0.0,2032.45,4.0,0.0,0.0,0.0,0.0
SYNCID0000016883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567296.4199999999,19.0,139503.69,12.0,13819.87,5.0,2984.7200000000003,2.0,2737.79,3.0,9711.640000000001,5.0,0.0,0.0,0.0,0.0
SYNCID0000016884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31896.61,3.0,6742.9400000000005,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525623.26,208.0,403113.6699999999,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016887,0.0,0.0,0.0,0.0,7471.97,4.0,36712.10999999999,141.0,0.0,0.0,1287.65,1.0,9979.939999999999,7.0,524.53,2.0,3248.42,1.0,229.11,1.0,0.0,0.0,0.0,0.0
SYNCID0000016888,11570.84,1.0,858.73,2.0,0.0,0.0,8374.66,33.0,13167.67,8.0,19311.550000000003,8.0,12104.95,10.0,44048.03,7.0,51578.65000000001,64.0,54433.19,36.0,0.0,0.0,0.0,0.0
SYNCID0000016889,0.0,0.0,0.0,0.0,0.0,0.0,9788.42,30.0,183724.71,43.0,152055.76,26.0,447.18,2.0,15121.149999999998,7.0,151.54,1.0,4431.24,3.0,0.0,0.0,0.0,0.0
SYNCID0000016891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23023.25,6.0,30315.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016892,516.11,1.0,1563.4299999999998,3.0,2771.69,2.0,18032.55,93.0,107065.56999999999,19.0,51057.12,22.0,111243.75,2.0,10488.900000000001,2.0,396.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SYNCID0000016893,0.0,0.0,5346.780000000001,2.0,0.0,0.0,157.67,1.0,242588.94,177.0,384050.55,108.0,18410.32,5.0,777.52,2.0,16549.35,38.0,29327.91,25.0,0.0,0.0,0.0,0.0
SYNCID0000016894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106132.48000000001,14.0,14553.550000000001,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
