customer_id,abm_high_value_count,emt_high_value_count,card_high_value_count,wire_high_value_count,eft_high_value_count,cheque_high_value_count
SYNCID0000001817,0.0,0.0,6.0,0.0,4.0,2.0
SYNCID0000012697,0.0,0.0,16.0,0.0,60.0,0.0
SYNCID0000014345,0.0,0.0,10.0,0.0,0.0,0.0
SYNCID0000004385,0.0,0.0,2.0,0.0,0.0,2.0
SYNCID0000009554,0.0,0.0,40.0,0.0,6.0,2.0
SYNCID0000010536,0.0,0.0,38.0,0.0,0.0,0.0
SYNCID0000010899,0.0,0.0,20.0,0.0,0.0,0.0
SYNCID0000010971,0.0,0.0,12.0,0.0,4.0,2.0
SYNCID0000003262,0.0,0.0,8.0,0.0,8.0,2.0
SYNCID0000010607,0.0,0.0,30.0,0.0,2.0,0.0
SYNCID0000013417,0.0,0.0,26.0,0.0,2.0,2.0
SYNCID0000017061,0.0,0.0,12.0,0.0,0.0,0.0
SYNCID0000006554,0.0,0.0,8.0,0.0,2.0,10.0
SYNCID0000013251,0.0,0.0,8.0,0.0,0.0,22.0
SYNCID0000014450,0.0,0.0,6.0,0.0,18.0,8.0
SYNCID0000013816,0.0,0.0,6.0,0.0,18.0,10.0
SYNCID0000008519,0.0,0.0,2.0,0.0,26.0,6.0
SYNCID0000004455,0.0,0.0,34.0,0.0,60.0,0.0
SYNCID0000013136,0.0,0.0,22.0,0.0,48.0,16.0
SYNCID0000002322,0.0,0.0,12.0,0.0,0.0,0.0
SYNCID0000002333,0.0,0.0,16.0,0.0,8.0,6.0
SYNCID0000003924,0.0,0.0,14.0,0.0,2.0,12.0
SYNCID0000009743,0.0,0.0,10.0,0.0,6.0,14.0
SYNCID0000015591,0.0,0.0,8.0,0.0,0.0,0.0
SYNCID0000013065,0.0,0.0,30.0,0.0,0.0,0.0
SYNCID0000016334,0.0,0.0,28.0,0.0,0.0,2.0
SYNCID0000002346,0.0,0.0,16.0,0.0,8.0,22.0
SYNCID0000008684,0.0,0.0,2.0,2.0,8.0,2.0
SYNCID0000010046,0.0,0.0,16.0,0.0,14.0,14.0
SYNCID0000010174,0.0,0.0,14.0,0.0,10.0,12.0
SYNCID0000009022,0.0,0.0,12.0,0.0,0.0,10.0
SYNCID0000015677,0.0,0.0,8.0,0.0,4.0,4.0
SYNCID0000015545,0.0,0.0,6.0,0.0,16.0,0.0
SYNCID0000004899,0.0,0.0,12.0,0.0,0.0,0.0
SYNCID0000014210,0.0,0.0,12.0,0.0,0.0,0.0
SYNCID0000012414,0.0,0.0,8.0,0.0,20.0,0.0
SYNCID0000009596,0.0,0.0,4.0,0.0,0.0,0.0
SYNCID0000014518,0.0,0.0,42.0,0.0,4.0,26.0
SYNCID0000006584,0.0,0.0,38.0,0.0,0.0,30.0
SYNCID0000002394,0.0,0.0,34.0,2.0,14.0,20.0
SYNCID0000003782,0.0,0.0,34.0,0.0,14.0,24.0
SYNCID0000007918,0.0,0.0,28.0,0.0,16.0,2.0
SYNCID0000006363,0.0,0.0,12.0,0.0,8.0,16.0
SYNCID0000014965,0.0,0.0,16.0,0.0,0.0,0.0
SYNCID0000002420,0.0,0.0,12.0,0.0,20.0,0.0
SYNCID0000015931,0.0,0.0,12.0,0.0,0.0,0.0
SYNCID0000016589,0.0,0.0,6.0,0.0,0.0,2.0
SYNCID0000005057,0.0,0.0,6.0,0.0,8.0,4.0
SYNCID0000007669,0.0,0.0,4.0,0.0,18.0,0.0
SYNCID0000004469,0.0,0.0,2.0,0.0,0.0,0.0
SYNCID0000009347,0.0,0.0,4.0,0.0,4.0,4.0
SYNCID0000006261,0.0,0.0,4.0,2.0,2.0,4.0
SYNCID0000016585,0.0,0.0,4.0,0.0,0.0,0.0
SYNCID0000014171,0.0,0.0,4.0,0.0,0.0,2.0
SYNCID0000011723,0.0,0.0,4.0,0.0,2.0,2.0
SYNCID0000002878,0.0,0.0,2.0,0.0,2.0,2.0
SYNCID0000009118,0.0,0.0,2.0,0.0,4.0,0.0
SYNCID0000008461,0.0,0.0,2.0,0.0,0.0,0.0
SYNCID0000014022,0.0,0.0,2.0,0.0,6.0,2.0
SYNCID0000003121,0.0,0.0,14.0,0.0,6.0,14.0
SYNCID0000008178,0.0,0.0,14.0,2.0,4.0,2.0
SYNCID0000014810,0.0,0.0,10.0,0.0,4.0,0.0
SYNCID0000004452,0.0,0.0,36.0,0.0,8.0,0.0
SYNCID0000016877,0.0,0.0,32.0,0.0,0.0,0.0
SYNCID0000005624,0.0,0.0,28.0,0.0,0.0,0.0
SYNCID0000009334,0.0,0.0,14.0,0.0,6.0,12.0
SYNCID0000013625,0.0,0.0,8.0,0.0,0.0,0.0
SYNCID0000011256,0.0,0.0,2.0,0.0,0.0,8.0
SYNCID0000006818,0.0,0.0,8.0,0.0,4.0,16.0
SYNCID0000007813,0.0,0.0,6.0,0.0,2.0,0.0
SYNCID0000012396,0.0,0.0,6.0,0.0,2.0,0.0
SYNCID0000009498,0.0,0.0,8.0,0.0,6.0,0.0
SYNCID0000006542,0.0,0.0,2.0,0.0,0.0,0.0
SYNCID0000003360,0.0,0.0,10.0,0.0,0.0,2.0
SYNCID0000006871,0.0,0.0,8.0,0.0,20.0,2.0
SYNCID0000014879,0.0,0.0,6.0,0.0,0.0,2.0
SYNCID0000010115,0.0,0.0,2.0,0.0,0.0,0.0
SYNCID0000012928,0.0,0.0,14.0,0.0,250.0,0.0
SYNCID0000008827,0.0,0.0,10.0,0.0,16.0,2.0
SYNCID0000011565,0.0,0.0,8.0,0.0,8.0,2.0
SYNCID0000009873,0.0,0.0,6.0,0.0,0.0,4.0
SYNCID0000009365,0.0,0.0,4.0,0.0,0.0,0.0
SYNCID0000013404,0.0,0.0,24.0,0.0,0.0,0.0
SYNCID0000003736,0.0,0.0,6.0,0.0,10.0,2.0
SYNCID0000010342,0.0,0.0,6.0,0.0,6.0,2.0
SYNCID0000008157,0.0,0.0,28.0,0.0,0.0,0.0
SYNCID0000005155,0.0,0.0,22.0,0.0,4.0,0.0
SYNCID0000003970,0.0,0.0,14.0,0.0,0.0,12.0
SYNCID0000004219,0.0,0.0,14.0,0.0,0.0,0.0
SYNCID0000005025,0.0,0.0,10.0,0.0,0.0,0.0
SYNCID0000007958,0.0,0.0,16.0,0.0,10.0,0.0
SYNCID0000013726,0.0,0.0,10.0,0.0,10.0,2.0
SYNCID0000007312,0.0,0.0,6.0,0.0,0.0,0.0
SYNCID0000008072,0.0,0.0,2.0,0.0,0.0,0.0
SYNCID0000013188,0.0,0.0,44.0,0.0,0.0,2.0
SYNCID0000014613,0.0,0.0,14.0,0.0,6.0,26.0
SYNCID0000012616,0.0,0.0,6.0,0.0,0.0,0.0
SYNCID0000015280,0.0,0.0,14.0,0.0,0.0,2.0
SYNCID0000005159,0.0,0.0,12.0,0.0,6.0,4.0
SYNCID0000011534,0.0,0.0,12.0,0.0,0.0,2.0
SYNCID0000005697,0.0,0.0,6.0,0.0,2.0,2.0
SYNCID0000012145,0.0,0.0,16.0,0.0,22.0,2.0
SYNCID0000013534,0.0,0.0,2.0,0.0,16.0,2.0
SYNCID0000014931,0.0,0.0,12.0,0.0,20.0,8.0
SYNCID0000005142,0.0,0.0,0.0,2.0,4.0,0.0
SYNCID0000007878,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000008009,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000014043,0.0,0.0,0.0,2.0,4.0,4.0
SYNCID0000014925,0.0,0.0,0.0,2.0,14.0,6.0
SYNCID0000015251,0.0,0.0,0.0,2.0,6.0,6.0
SYNCID0000012530,0.0,0.0,0.0,2.0,8.0,2.0
SYNCID0000006096,0.0,0.0,0.0,2.0,30.0,6.0
SYNCID0000011002,0.0,0.0,0.0,2.0,16.0,6.0
SYNCID0000011056,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000015095,0.0,0.0,0.0,2.0,4.0,2.0
SYNCID0000000227,0.0,0.0,0.0,2.0,10.0,0.0
SYNCID0000002954,0.0,0.0,0.0,4.0,12.0,8.0
SYNCID0000004463,0.0,0.0,0.0,4.0,0.0,2.0
SYNCID0000009243,0.0,0.0,0.0,2.0,8.0,2.0
SYNCID0000009855,0.0,0.0,0.0,2.0,10.0,10.0
SYNCID0000006305,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000014544,0.0,0.0,0.0,2.0,4.0,8.0
SYNCID0000007526,0.0,0.0,0.0,2.0,10.0,2.0
SYNCID0000000234,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000000465,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000001008,0.0,0.0,0.0,2.0,14.0,0.0
SYNCID0000001560,0.0,0.0,0.0,2.0,2.0,12.0
SYNCID0000003138,0.0,0.0,0.0,2.0,0.0,2.0
SYNCID0000003303,0.0,0.0,0.0,2.0,10.0,0.0
SYNCID0000003347,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000004745,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000007968,0.0,0.0,0.0,2.0,4.0,4.0
SYNCID0000008238,0.0,0.0,0.0,2.0,6.0,0.0
SYNCID0000009818,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000009841,0.0,0.0,0.0,2.0,6.0,0.0
SYNCID0000012285,0.0,0.0,0.0,2.0,8.0,2.0
SYNCID0000013207,0.0,0.0,0.0,2.0,0.0,2.0
SYNCID0000014191,0.0,0.0,0.0,2.0,8.0,8.0
SYNCID0000014603,0.0,0.0,0.0,2.0,0.0,4.0
SYNCID0000014721,0.0,0.0,0.0,2.0,8.0,8.0
SYNCID0000015133,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000015313,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000014639,0.0,0.0,0.0,4.0,10.0,2.0
SYNCID0000000154,0.0,0.0,0.0,2.0,10.0,4.0
SYNCID0000004495,0.0,0.0,0.0,2.0,6.0,4.0
SYNCID0000002908,0.0,0.0,0.0,2.0,10.0,0.0
SYNCID0000002268,0.0,0.0,0.0,2.0,2.0,0.0
SYNCID0000004930,0.0,0.0,0.0,2.0,4.0,2.0
SYNCID0000008402,0.0,0.0,0.0,2.0,8.0,4.0
SYNCID0000009332,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000009804,0.0,0.0,0.0,2.0,6.0,6.0
SYNCID0000012248,0.0,0.0,0.0,2.0,6.0,8.0
SYNCID0000000079,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000016080,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000012511,0.0,0.0,0.0,10.0,12.0,12.0
SYNCID0000009186,0.0,0.0,0.0,8.0,0.0,14.0
SYNCID0000014878,0.0,0.0,0.0,8.0,8.0,0.0
SYNCID0000000097,0.0,0.0,0.0,8.0,10.0,4.0
SYNCID0000002599,0.0,0.0,0.0,6.0,0.0,0.0
SYNCID0000009776,0.0,0.0,0.0,4.0,0.0,6.0
SYNCID0000014098,0.0,0.0,0.0,2.0,28.0,2.0
SYNCID0000012883,0.0,0.0,0.0,2.0,46.0,0.0
SYNCID0000015238,0.0,0.0,0.0,2.0,18.0,4.0
SYNCID0000012954,0.0,0.0,0.0,2.0,0.0,2.0
SYNCID0000000186,0.0,0.0,0.0,2.0,6.0,2.0
SYNCID0000005127,0.0,0.0,0.0,2.0,0.0,8.0
SYNCID0000013411,0.0,0.0,0.0,2.0,0.0,4.0
SYNCID0000015498,0.0,0.0,0.0,2.0,0.0,6.0
SYNCID0000005918,0.0,0.0,0.0,2.0,0.0,2.0
SYNCID0000002838,0.0,0.0,0.0,2.0,4.0,6.0
SYNCID0000016077,0.0,0.0,0.0,2.0,2.0,6.0
SYNCID0000007963,0.0,0.0,0.0,2.0,6.0,0.0
SYNCID0000016137,0.0,0.0,0.0,2.0,0.0,2.0
SYNCID0000011949,0.0,0.0,0.0,8.0,8.0,6.0
SYNCID0000005666,0.0,0.0,0.0,2.0,0.0,0.0
SYNCID0000009958,0.0,0.0,0.0,2.0,6.0,0.0
SYNCID0000009099,0.0,0.0,0.0,2.0,6.0,6.0
SYNCID0000011333,0.0,0.0,0.0,4.0,10.0,0.0
SYNCID0000006024,0.0,0.0,0.0,2.0,0.0,2.0
SYNCID0000006139,0.0,0.0,0.0,2.0,0.0,2.0
SYNCID0000002828,0.0,0.0,0.0,2.0,8.0,0.0
SYNCID0000004430,0.0,0.0,0.0,2.0,4.0,4.0
SYNCID0000005301,0.0,0.0,0.0,0.0,14.0,2.0
SYNCID0000004724,0.0,0.0,0.0,0.0,12.0,2.0
SYNCID0000002481,0.0,0.0,0.0,0.0,12.0,2.0
SYNCID0000009560,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000001536,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000017133,0.0,0.0,0.0,0.0,10.0,4.0
SYNCID0000013588,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000013776,0.0,0.0,0.0,0.0,10.0,8.0
SYNCID0000011709,0.0,0.0,0.0,0.0,8.0,8.0
SYNCID0000006330,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000014507,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000014485,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000008092,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000012752,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000005489,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000003982,0.0,0.0,0.0,0.0,8.0,8.0
SYNCID0000003917,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000002852,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000001965,0.0,0.0,0.0,0.0,6.0,4.0
SYNCID0000012377,0.0,0.0,0.0,0.0,6.0,0.0
SYNCID0000001525,0.0,0.0,0.0,0.0,6.0,0.0
SYNCID0000015089,0.0,0.0,0.0,0.0,6.0,0.0
SYNCID0000016756,0.0,0.0,0.0,0.0,6.0,0.0
SYNCID0000016204,0.0,0.0,0.0,0.0,6.0,2.0
SYNCID0000015347,0.0,0.0,0.0,0.0,6.0,0.0
SYNCID0000013646,0.0,0.0,0.0,0.0,6.0,0.0
SYNCID0000004467,0.0,0.0,0.0,0.0,6.0,2.0
SYNCID0000005306,0.0,0.0,0.0,0.0,6.0,8.0
SYNCID0000007927,0.0,0.0,0.0,0.0,6.0,0.0
SYNCID0000002915,0.0,0.0,0.0,0.0,6.0,6.0
SYNCID0000013566,0.0,0.0,0.0,0.0,4.0,6.0
SYNCID0000011806,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000011238,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000011180,0.0,0.0,0.0,0.0,4.0,2.0
SYNCID0000011026,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000010558,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000010501,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000010466,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000004287,0.0,0.0,0.0,0.0,4.0,6.0
SYNCID0000005762,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000003749,0.0,0.0,0.0,0.0,4.0,4.0
SYNCID0000002738,0.0,0.0,0.0,0.0,4.0,2.0
SYNCID0000003825,0.0,0.0,0.0,0.0,4.0,6.0
SYNCID0000007026,0.0,0.0,0.0,0.0,4.0,6.0
SYNCID0000007021,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000007887,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000006257,0.0,0.0,0.0,0.0,4.0,6.0
SYNCID0000006420,0.0,0.0,0.0,0.0,4.0,4.0
SYNCID0000002530,0.0,0.0,0.0,0.0,4.0,2.0
SYNCID0000015592,0.0,0.0,0.0,0.0,4.0,0.0
SYNCID0000000174,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000001921,0.0,0.0,0.0,0.0,2.0,2.0
SYNCID0000006727,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000003024,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000003011,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000002690,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000002831,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000004675,0.0,0.0,0.0,0.0,2.0,2.0
SYNCID0000004138,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000005737,0.0,0.0,0.0,0.0,2.0,6.0
SYNCID0000009079,0.0,0.0,0.0,0.0,2.0,2.0
SYNCID0000009095,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000010589,0.0,0.0,0.0,0.0,2.0,4.0
SYNCID0000013261,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000015244,0.0,0.0,0.0,0.0,2.0,4.0
SYNCID0000014703,0.0,0.0,0.0,0.0,2.0,6.0
SYNCID0000013864,0.0,0.0,0.0,0.0,2.0,6.0
SYNCID0000014066,0.0,0.0,0.0,0.0,2.0,6.0
SYNCID0000016634,0.0,0.0,0.0,0.0,2.0,2.0
SYNCID0000016561,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000016840,0.0,0.0,0.0,0.0,2.0,0.0
SYNCID0000012162,0.0,0.0,0.0,0.0,20.0,0.0
SYNCID0000000827,0.0,0.0,0.0,0.0,16.0,0.0
SYNCID0000001230,0.0,0.0,0.0,0.0,16.0,4.0
SYNCID0000005357,0.0,0.0,0.0,0.0,14.0,4.0
SYNCID0000000919,0.0,0.0,0.0,0.0,14.0,6.0
SYNCID0000005096,0.0,0.0,0.0,0.0,14.0,8.0
SYNCID0000006201,0.0,0.0,0.0,0.0,14.0,0.0
SYNCID0000002144,0.0,0.0,0.0,0.0,14.0,0.0
SYNCID0000011023,0.0,0.0,0.0,0.0,14.0,4.0
SYNCID0000001061,0.0,0.0,0.0,0.0,14.0,0.0
SYNCID0000016386,0.0,0.0,0.0,0.0,14.0,2.0
SYNCID0000014428,0.0,0.0,0.0,0.0,14.0,2.0
SYNCID0000016459,0.0,0.0,0.0,0.0,14.0,0.0
SYNCID0000008179,0.0,0.0,0.0,0.0,14.0,14.0
SYNCID0000001150,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000000974,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000003405,0.0,0.0,0.0,0.0,12.0,6.0
SYNCID0000003453,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000005573,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000012239,0.0,0.0,0.0,0.0,12.0,6.0
SYNCID0000003775,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000012380,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000012347,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000017118,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000014679,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000012081,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000006030,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000001316,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000006199,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000006226,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000005884,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000005897,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000009884,0.0,0.0,0.0,0.0,12.0,2.0
SYNCID0000009664,0.0,0.0,0.0,0.0,12.0,8.0
SYNCID0000006731,0.0,0.0,0.0,0.0,12.0,2.0
SYNCID0000007642,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000002763,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000007858,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000008945,0.0,0.0,0.0,0.0,12.0,0.0
SYNCID0000008634,0.0,0.0,0.0,0.0,12.0,14.0
SYNCID0000015216,0.0,0.0,0.0,0.0,12.0,2.0
SYNCID0000000289,0.0,0.0,0.0,0.0,12.0,4.0
SYNCID0000004311,0.0,0.0,0.0,0.0,12.0,6.0
SYNCID0000013829,0.0,0.0,0.0,0.0,12.0,4.0
SYNCID0000013707,0.0,0.0,0.0,0.0,12.0,4.0
SYNCID0000000336,0.0,0.0,0.0,0.0,12.0,2.0
SYNCID0000017009,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000016819,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000008489,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000008516,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000007947,0.0,0.0,0.0,0.0,10.0,12.0
SYNCID0000007527,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000009143,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000009169,0.0,0.0,0.0,0.0,10.0,6.0
SYNCID0000002560,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000015006,0.0,0.0,0.0,0.0,10.0,6.0
SYNCID0000009647,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000009381,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000003043,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000001857,0.0,0.0,0.0,0.0,10.0,6.0
SYNCID0000006908,0.0,0.0,0.0,0.0,10.0,6.0
SYNCID0000006678,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000010061,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000010164,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000016186,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000006387,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000014919,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000006252,0.0,0.0,0.0,0.0,10.0,4.0
SYNCID0000003224,0.0,0.0,0.0,0.0,10.0,6.0
SYNCID0000003341,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000010462,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000011590,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000003835,0.0,0.0,0.0,0.0,10.0,4.0
SYNCID0000000798,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000012210,0.0,0.0,0.0,0.0,10.0,8.0
SYNCID0000012265,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000014619,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000014627,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000003654,0.0,0.0,0.0,0.0,10.0,8.0
SYNCID0000000689,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000012557,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000004010,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000003758,0.0,0.0,0.0,0.0,10.0,10.0
SYNCID0000003784,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000012991,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000013079,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000013087,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000004563,0.0,0.0,0.0,0.0,10.0,2.0
SYNCID0000016098,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000016864,0.0,0.0,0.0,0.0,10.0,0.0
SYNCID0000000096,0.0,0.0,0.0,0.0,8.0,4.0
SYNCID0000000141,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000010213,0.0,0.0,0.0,0.0,8.0,10.0
SYNCID0000010178,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000001410,0.0,0.0,0.0,0.0,8.0,4.0
SYNCID0000000055,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000001685,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000004696,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000014297,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000004165,0.0,0.0,0.0,0.0,8.0,10.0
SYNCID0000004755,0.0,0.0,0.0,0.0,8.0,4.0
SYNCID0000014035,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000015143,0.0,0.0,0.0,0.0,8.0,8.0
SYNCID0000015140,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000015106,0.0,0.0,0.0,0.0,8.0,4.0
SYNCID0000009228,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000003803,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000013753,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000013701,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000016005,0.0,0.0,0.0,0.0,8.0,18.0
SYNCID0000009356,0.0,0.0,0.0,0.0,8.0,4.0
SYNCID0000010602,0.0,0.0,0.0,0.0,8.0,8.0
SYNCID0000010528,0.0,0.0,0.0,0.0,8.0,4.0
SYNCID0000010446,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000013466,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000010799,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000001945,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000001936,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000009045,0.0,0.0,0.0,0.0,8.0,8.0
SYNCID0000005297,0.0,0.0,0.0,0.0,8.0,6.0
SYNCID0000003676,0.0,0.0,0.0,0.0,8.0,12.0
SYNCID0000011061,0.0,0.0,0.0,0.0,8.0,6.0
SYNCID0000014821,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000013074,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000013066,0.0,0.0,0.0,0.0,8.0,8.0
SYNCID0000016689,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000016603,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000003506,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000005949,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000015249,0.0,0.0,0.0,0.0,8.0,6.0
SYNCID0000011190,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000011566,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000011537,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000003305,0.0,0.0,0.0,0.0,8.0,8.0
SYNCID0000012671,0.0,0.0,0.0,0.0,8.0,4.0
SYNCID0000006269,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000015695,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000002380,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000008054,0.0,0.0,0.0,0.0,8.0,4.0
SYNCID0000011724,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000006404,0.0,0.0,0.0,0.0,8.0,6.0
SYNCID0000006376,0.0,0.0,0.0,0.0,8.0,6.0
SYNCID0000006354,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000012698,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000007879,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000000714,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000006582,0.0,0.0,0.0,0.0,8.0,10.0
SYNCID0000007802,0.0,0.0,0.0,0.0,8.0,6.0
SYNCID0000012556,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000006556,0.0,0.0,0.0,0.0,8.0,12.0
SYNCID0000014650,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000012252,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000002987,0.0,0.0,0.0,0.0,8.0,2.0
SYNCID0000000791,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000012412,0.0,0.0,0.0,0.0,8.0,0.0
SYNCID0000016921,0.0,0.0,0.0,0.0,8.0,10.0
SYNCID0000000203,0.0,0.0,0.0,0.0,8.0,0.0
